distribuidora;cliente;preventista;supervisor;supervisorpepsico;jefedeventas;gerente;dueno;tipo;taxo;portafolio;exhibidores;planograma;preciosvisibles;rotacionpreventiva;porcentajetiendaperfecta;tiendaperfecta;validacion;idtienda
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;1;1;1;77;0;0;57399
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;1;1;1;80;0;0;57400
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;1;1;1;78;0;0;57401
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;0;0;1;50;0;0;57402
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;1;18;0;0;57403
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;0;0;0;45;0;0;57404
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;0;1;58;0;0;57405
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;1;21;0;0;57406
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;1;33;0;0;57407
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;1;1;1;77;0;0;57408
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;1;1;28;0;0;57409
TOTAL DISTRIBUCIONES SRL;8;36466190;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;14;0;0;57410
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;1;0;1;1;53;0;0;57411
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;1;1;1;69;0;0;57412
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;1;1;26;0;0;57413
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;60;0;0;57414
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;56;0;0;57415
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;1;0;1;1;56;0;0;57416
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;1;1;66;0;0;57417
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;14;0;0;57418
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;1;1;70;0;0;57419
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;3;0;0;57420
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;1;1;54;0;0;57421
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;19;0;0;57422
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;1;1;26;0;0;57423
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;0;0;0;0;13;0;0;57424
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;2;0;0;57425
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;0;1;59;0;0;57426
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;1;0;1;1;60;0;0;57427
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;1;0;1;1;60;0;0;57428
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;63;0;0;57429
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;1;1;39;0;0;57430
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;0;1;1;68;0;0;57431
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;63;0;0;57432
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;55;0;0;57433
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;1;1;55;0;0;57434
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;1;1;22;0;0;57435
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;5;0;0;57436
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;1;1;23;0;0;57437
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;1;1;28;0;0;57438
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;1;0;1;1;66;0;0;57439
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;0;1;45;0;0;57440
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;1;1;64;0;0;57441
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;0;1;1;54;0;0;57442
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;7;0;0;57443
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;1;1;24;0;0;57444
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;0;1;1;64;0;0;57445
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;0;0;0;0;14;0;0;57446
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;1;1;61;0;0;57447
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;1;0;1;1;64;0;0;57448
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;10;0;0;57449
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;1;1;65;0;0;57450
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;0;1;1;62;0;0;57451
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;0;1;1;59;0;0;57452
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;1;1;56;0;0;57453
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;1;0;1;1;60;0;0;57454
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;63;0;0;57455
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;1;1;58;0;0;57456
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;61;0;0;57457
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;1;1;62;0;0;57458
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;1;1;27;0;0;57459
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;1;1;23;0;0;57460
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;10;0;0;57461
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;3;0;0;57462
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;1;1;62;0;0;57463
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;1;0;1;1;64;0;0;57464
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;1;0;0;57465
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57466
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;0;1;65;0;0;57467
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;0;1;61;0;0;57468
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;11;0;0;57469
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;0;1;1;64;0;0;57470
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;1;1;60;0;0;57471
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;1;1;23;0;0;57472
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;5;0;0;57473
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;13;0;0;57474
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;4;0;0;57475
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;64;0;0;57476
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;1;0;1;1;58;0;0;57477
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;1;0;1;1;81;0;0;57478
TOTAL DISTRIBUCIONES SRL;9;27446589;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57479
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;1;1;1;80;0;0;57480
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;1;1;1;72;0;0;57481
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;1;1;1;75;0;0;57482
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;0;0;1;1;34;0;0;57483
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;0;0;0;0;23;0;0;57484
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;0;1;1;72;0;0;57485
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;0;1;1;70;0;0;57486
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;1;1;1;83;0;0;57487
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;10;0;0;57488
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;1;1;1;72;0;0;57489
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;0;0;0;0;23;0;0;57490
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;1;1;1;1;79;0;0;57491
TOTAL DISTRIBUCIONES SRL;15;37159348;30561184;24240367;27795488;26933144;14956556;Autoservicio;A;0;1;1;1;1;82;0;0;57492
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;1;0;1;1;63;0;0;57493
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;7;0;0;57494
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;10;0;0;57495
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;1;1;34;0;0;57496
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;5;0;0;57497
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57498
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;6;0;0;57499
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;7;0;0;57500
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;18;0;0;57501
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;7;0;0;57502
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;6;0;0;57503
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;9;0;0;57504
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;12;0;0;57505
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;6;0;0;57506
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;12;0;0;57507
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57508
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;18;0;0;57509
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;8;0;0;57510
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57511
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;3;0;0;57512
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;14;0;0;57513
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;B;0;0;0;0;0;16;0;0;57514
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;12;0;0;57515
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;10;0;0;57516
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;10;0;0;57517
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;8;0;0;57518
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;5;0;0;57519
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;18;0;0;57520
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;2;0;0;57521
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57522
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;14;0;0;57523
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;10;0;0;57524
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;11;0;0;57525
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;17;0;0;57526
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;8;0;0;57527
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;14;0;0;57528
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;7;0;0;57529
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;13;0;0;57530
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;8;0;0;57531
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;6;0;0;57532
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;1;0;1;1;64;0;0;57533
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;3;0;0;57534
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;5;0;0;57535
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;14;0;0;57536
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;10;0;0;57537
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;1;0;1;1;63;0;0;57538
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;20;0;0;57539
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;1;16;0;0;57540
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;20;0;0;57541
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;14;0;0;57542
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;6;0;0;57543
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;10;0;0;57544
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;19;0;0;57545
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;1;0;0;1;55;0;0;57546
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;15;0;0;57547
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;15;0;0;57548
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;2;0;0;57549
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;21;0;0;57550
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;20;0;0;57551
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;18;0;0;57552
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;12;0;0;57553
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;1;0;0;57554
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;13;0;0;57555
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57556
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;15;0;0;57557
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;8;0;0;57558
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;14;0;0;57559
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;0;0;1;1;36;0;0;57560
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;C;0;0;0;0;0;3;0;0;57561
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;15;0;0;57562
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;1;1;66;0;0;57563
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;17;0;0;57564
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;2;0;0;57565
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;13;0;0;57566
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;13;0;0;57567
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;10;0;0;57568
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;3;0;0;57569
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;0;0;0;0;10;0;0;57570
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;8;0;0;57571
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;7;0;0;57572
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;1;0;0;1;53;0;0;57573
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;A;0;0;0;0;0;12;0;0;57574
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;0;0;0;0;18;0;0;57575
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;2;0;0;57576
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;10;0;0;57577
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;1;0;1;1;67;0;0;57578
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;1;0;1;1;60;0;0;57579
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;16;0;0;57580
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;10;0;0;57581
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Autoservicio;C;0;0;0;0;0;18;0;0;57582
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;B;0;0;0;0;0;23;0;0;57583
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Tradicional;C;0;0;0;0;0;8;0;0;57584
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;B;0;0;0;0;0;8;0;0;57585
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;0;0;0;0;10;0;0;57586
TOTAL DISTRIBUCIONES SRL;16;35327790;30561184;24240367;27795488;26933144;14956556;Kiosco;A;0;0;0;0;0;22;0;0;57587
